nct_id,category,race/ethnicity,title,units,param_type,start_date,brief_title,official_title,overall_status,phase,enrollment_type,id,intervention_type,drug,enrollment,number_of_arms,year,param_value
NCT02807454,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-07-07,A Study to Determine the Safety and Efficacy for the Combination of Durvalumab and Daratumumab in Relapsed and Refractory Multiple Myeloma,"A Phase 2, Multicenter, Open-label, Study to Determine the Safety and Efficacy for the Combination of Durvalumab (DURVA) and Daratumumab (DARA) (D2) in Subjects With Relapsed and Refractory Multiple Myeloma (RRMM)",Terminated,Phase 2,Actual,40875045,Drug,daratumumab,111,6,6048,74
NCT02807454,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-07-07,A Study to Determine the Safety and Efficacy for the Combination of Durvalumab and Daratumumab in Relapsed and Refractory Multiple Myeloma,"A Phase 2, Multicenter, Open-label, Study to Determine the Safety and Efficacy for the Combination of Durvalumab (DURVA) and Daratumumab (DARA) (D2) in Subjects With Relapsed and Refractory Multiple Myeloma (RRMM)",Terminated,Phase 2,Actual,40875045,Drug,daratumumab,111,6,6048,0
NCT02843074,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2016-09-21,"Elotuzumab, Lenalidomide and Dexamethasone in Treatment of Transplant-Eligible Newly Diagnosed Multiple Myeloma Patients","Phase 2 Study Assessing Feasibility and Tolerance of the Combination of Elotuzumab, Lenalidomide and Dexamethasone in Induction, Consolidation and Maintenance Treatment of Transplant-Eligible Patients Newly Diagnosed With Multiple Myeloma",Completed,Phase 2,Actual,40775991,Drug,lenalidomide,53,1,2016,0
NCT02843074,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-09-21,"Elotuzumab, Lenalidomide and Dexamethasone in Treatment of Transplant-Eligible Newly Diagnosed Multiple Myeloma Patients","Phase 2 Study Assessing Feasibility and Tolerance of the Combination of Elotuzumab, Lenalidomide and Dexamethasone in Induction, Consolidation and Maintenance Treatment of Transplant-Eligible Patients Newly Diagnosed With Multiple Myeloma",Completed,Phase 2,Actual,40775991,Drug,lenalidomide,53,1,2016,0
NCT02843074,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-09-21,"Elotuzumab, Lenalidomide and Dexamethasone in Treatment of Transplant-Eligible Newly Diagnosed Multiple Myeloma Patients","Phase 2 Study Assessing Feasibility and Tolerance of the Combination of Elotuzumab, Lenalidomide and Dexamethasone in Induction, Consolidation and Maintenance Treatment of Transplant-Eligible Patients Newly Diagnosed With Multiple Myeloma",Completed,Phase 2,Actual,40775991,Drug,lenalidomide,53,1,2016,11
NCT02843074,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2016-09-21,"Elotuzumab, Lenalidomide and Dexamethasone in Treatment of Transplant-Eligible Newly Diagnosed Multiple Myeloma Patients","Phase 2 Study Assessing Feasibility and Tolerance of the Combination of Elotuzumab, Lenalidomide and Dexamethasone in Induction, Consolidation and Maintenance Treatment of Transplant-Eligible Patients Newly Diagnosed With Multiple Myeloma",Completed,Phase 2,Actual,40775991,Drug,lenalidomide,53,1,2016,0
NCT02843074,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2016-09-21,"Elotuzumab, Lenalidomide and Dexamethasone in Treatment of Transplant-Eligible Newly Diagnosed Multiple Myeloma Patients","Phase 2 Study Assessing Feasibility and Tolerance of the Combination of Elotuzumab, Lenalidomide and Dexamethasone in Induction, Consolidation and Maintenance Treatment of Transplant-Eligible Patients Newly Diagnosed With Multiple Myeloma",Completed,Phase 2,Actual,40775991,Drug,lenalidomide,53,1,2016,0
NCT02843074,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2016-09-21,"Elotuzumab, Lenalidomide and Dexamethasone in Treatment of Transplant-Eligible Newly Diagnosed Multiple Myeloma Patients","Phase 2 Study Assessing Feasibility and Tolerance of the Combination of Elotuzumab, Lenalidomide and Dexamethasone in Induction, Consolidation and Maintenance Treatment of Transplant-Eligible Patients Newly Diagnosed With Multiple Myeloma",Completed,Phase 2,Actual,40775991,Drug,lenalidomide,53,1,2016,0
NCT02843074,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-09-21,"Elotuzumab, Lenalidomide and Dexamethasone in Treatment of Transplant-Eligible Newly Diagnosed Multiple Myeloma Patients","Phase 2 Study Assessing Feasibility and Tolerance of the Combination of Elotuzumab, Lenalidomide and Dexamethasone in Induction, Consolidation and Maintenance Treatment of Transplant-Eligible Patients Newly Diagnosed With Multiple Myeloma",Completed,Phase 2,Actual,40775991,Drug,lenalidomide,53,1,2016,41
NCT02867618,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,0
NCT02867618,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,2
NCT02867618,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,3
NCT02867618,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,2
NCT02867618,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,0
NCT02867618,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,0
NCT02867618,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,11
NCT02867618,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,1
NCT02867618,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,1
NCT02867618,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-10-16,Carfilzomib and TGR-1202 in Treatment of R/R Lymphoma,Phase I/II Study of Carfilzomib and a PI3Kdelta Inhibitor TGR-1202 in the Treatment of Patients With Relapsed or Refractory Lymphoma,Terminated,Phase 1/Phase 2,Actual,41147447,Drug,carfilzomib,14,1,2016,8
NCT02875067,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,0
NCT02875067,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,0
NCT02875067,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,1
NCT02875067,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,2
NCT02875067,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,2
NCT02875067,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,0
NCT02875067,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,4
NCT02875067,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,0
NCT02875067,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,0
NCT02875067,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-08-29,"Safety & Efficacy Study of Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma","A Phase I/II Study of the Combination of Pembrolizumab and Lenalidomide, in Patients With Relapsed Non-Hodgkin and Hodgkin Lymphoma",Terminated,Phase 1/Phase 2,Actual,40850144,Drug,lenalidomide,6,1,2016,3
NCT02880228,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,0
NCT02880228,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,0
NCT02880228,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,0
NCT02880228,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,0
NCT02880228,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,0
NCT02880228,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,0
NCT02880228,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,10
NCT02880228,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,1
NCT02880228,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,1
NCT02880228,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2016-09-16,"Pembrolizumab, Lenalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplant","Phase 2 Trial of Pembrolizumab, Lenalidomide, and Dexamethasone for Initial Therapy of Newly Diagnosed Multiple Myeloma Eligible for Stem Cell Transplantation",Completed,Phase 2,Actual,41177429,Drug,lenalidomide,11,1,2016,10
NCT02898259,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,0
NCT02898259,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,0
NCT02898259,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,2
NCT02898259,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,0
NCT02898259,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,0
NCT02898259,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,0
NCT02898259,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,38
NCT02898259,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,0
NCT02898259,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,0
NCT02898259,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2017-02-20,"Lenalidomide, Ixazomib, and Rituximab as Front-Line Therapy for High Risk Indolent B-Cell Lymphoma","A Phase IB/II Trial of Lenalidomide (Revlimid®), Ixazomib and Rituximab (RIXAR) as Front-line Therapy for High Risk Indolent B Cell Lymphoma",Terminated,Phase 1/Phase 2,Actual,40904388,Drug,lenalidomide,114,6,12102,36
NCT02917941,Asian (Japanese),Asian/ Asian Heritage,"Race/Ethnicity, Customized",Participants,Count of Participants,2016-11-01,A Study of Ixazomib Plus Lenalidomide and Dexamethasone in Adult Japanese Participants With Relapsed and/or Refractory Multiple Myeloma,"A Phase 2, Open-Label, Multicenter Study of Ixazomib Plus Lenalidomide and Dexamethasone in Adult Japanese Patients With Relapsed and/or Refractory Multiple Myeloma",Completed,Phase 2,Actual,40854774,Drug,lenalidomide,34,1,2016,34
NCT02917941,Not Hispanic or Latino,White/ White Heritage,"Race/Ethnicity, Customized",Participants,Count of Participants,2016-11-01,A Study of Ixazomib Plus Lenalidomide and Dexamethasone in Adult Japanese Participants With Relapsed and/or Refractory Multiple Myeloma,"A Phase 2, Open-Label, Multicenter Study of Ixazomib Plus Lenalidomide and Dexamethasone in Adult Japanese Patients With Relapsed and/or Refractory Multiple Myeloma",Completed,Phase 2,Actual,40854774,Drug,lenalidomide,34,1,2016,34
NCT02927925,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,0
NCT02927925,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,32
NCT02927925,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,0
NCT02927925,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,0
NCT02927925,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,0
NCT02927925,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,0
NCT02927925,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,32
NCT02927925,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2017-02-14,"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type","An Open Label, Phase 2 Study to Assess the Clinical Efficacy and Safety of Daratumumab in Patients With Relapsed or Refractory Natural Killer/T-Cell Lymphoma, Nasal Type",Completed,Phase 2,Actual,40838891,Drug,daratumumab,32,1,2017,0
